baseMean	log2FoldChange	lfcSE	pvalue	padj
FBGN0014930	558.126950763936	-0.241193894639362	0.199469934953013	0.167687345910081	0.295542196985825
FBGN0037626	15.1510699052094	-0.212877849484055	0.446054028380495	0.208703234455384	0.349297549671724
FBGN0051051	266.19893951236	0.0590704135969076	0.200997265913994	0.73863014751577	0.845272954834088
FBGN0286204	49.9076730406206	-0.0218591718297756	0.34507467417334	0.907956676746501	0.951050319129099
FBGN0045035	9350.94437564138	0.138058866828905	0.0570417218387472	0.014851971937426	0.0383926481054514
FBGN0037754	19.0444983097373	-0.154621129719941	0.411184551852584	0.35243222796852	0.513833321233482
FBGN0051017	20.278971647246	-0.00493573130071901	0.384580710351867	0.969918483137317	0.983357276395005
FBGN0039795	3425.58862135999	0.24059382680712	0.197054438721293	0.166722966378624	0.294113131633082
FBGN0038476	23500.7231633446	-0.141450975405148	0.0512131064321047	0.00599316416186781	0.0170662625650017
FBGN0037461	11.3330569318955	-0.152821211353816	0.422335322438683	0.306923901156795	NA
FBGN0051407	97.995669913683	0.988780034657314	0.42364898870553	0.00208603857986568	0.00657024976661996
FBGN0039003	2636.11235163547	-0.0619883551553587	0.0804008330483479	0.431415902868853	0.593448590265916
FBGN0039731	1312.07472490875	-0.0198625442549755	0.120523664340354	0.861502731049627	0.923958095487989
FBGN0038003	12.1550669655953	0.0551052322884539	0.400973551907702	0.656537389604134	NA
FBGN0087013	30933.1417817821	-0.149510650885825	0.0555213841559701	0.00728307245103501	0.0203853222214379
FBGN0259733	114.247733229723	-1.27294921145323	0.40758411554689	0.00014668023892091	0.000581108578392976
FBGN0266176	0	NA	NA	NA	NA
FBGN0038302	443.786684769945	-0.342532990603378	0.180083594374597	0.034639228694054	0.0801184655626409
FBGN0263596	2.94079362769062	-0.000806949426240209	0.408923085417247	0.988642765398968	NA
FBGN0037424	23.7599584315902	0.0460273694113567	0.366211453019165	0.798632555117044	0.885455462620155
FBGN0051076	88.0185474974162	-0.832870136395764	0.486384206539625	0.0100735647717037	0.0271837238603407
FBGN0002735	294.856678377656	0.331419282821442	0.224887861654145	0.0833277932375919	0.166782290298316
FBGN0038462	3719.5930704042	-0.098618372929561	0.0786101827202334	0.200848736978257	0.339763693566545
FBGN0039584	14.88588743803	0.0981579591114133	0.405251611034417	0.481170766318566	NA
FBGN0028487	676.743437470009	-0.206446390395538	0.17034451370702	0.182415103606612	0.315785025719355
FBGN0044511	867.065391595759	-0.67680511169566	0.131992968377905	8.05452993924634e-08	5.32321521516724e-07
FBGN0039522	14.547102770381	0.160140041242855	0.429657523951427	0.27089209237393	NA
FBGN0051542	11.7470784032159	-0.14559030703614	0.425892975612856	0.288430402654115	NA
FBGN0085328	6.12521447892306	0.094150417872134	0.414861962458234	0.406355159903029	NA
FBGN0038447	11.6664402782578	-0.00409908484070488	0.383009398405018	0.975257518738945	NA
FBGN0037822	4459.67539755264	-0.443600661744913	0.0677087483370902	2.92671860337034e-11	2.93514632709732e-10
FBGN0037504	5177.11276639719	-0.521106700497051	0.0714191929594052	1.25620377862553e-13	1.60953734980415e-12
FBGN0037963	20138.2614886393	0.0690643499727105	0.0586482868690964	0.234732800483414	0.382014171050109
FBGN0039368	12.3440381743321	0.0507856991924457	0.387640840885322	0.736745570482519	NA
FBGN0042102	19.903927059255	-0.196386539897664	0.437040630484486	0.236113999181008	0.383610148796625
FBGN0037677	13.2909805209633	0.127948316596009	0.411524772020585	0.389351487011761	NA
FBGN0038499	3668.18533583961	0.159852052052188	0.0677314132388566	0.0167162972101759	0.0425374709032218
FBGN0037572	9.59818382601604	-0.0786283842822654	0.410694989832096	0.477167403912247	NA
FBGN0266916	7812.97503074894	0.316445792861581	0.06207247150733	2.45807194953599e-07	1.52788647463586e-06
