Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBGN0038401	61.562766345558	0.70705873098119	0.625044313358373	1.13121376496036	0.257965129702136	0.624730846460997
FBGN0086695	202.221500100208	0.552583861222132	0.288785737834461	1.91347351626792	0.05568746077762	0.314109283122091
FBGN0037760	2119.57687683916	-0.00686061319558547	0.126985839319617	-0.0540266003858719	0.956913971143344	0.991092594112316
FBGN0262541	0.372519119296284	-0.490976467098305	4.22179298584145	-0.116295722870563	0.907418175268215	NA
FBGN0038274	794.691237249709	0.0715698983401348	0.174967848898061	0.409045997826907	0.682505905326644	0.893721204661907
FBGN0003510	36.5948636210823	-1.04623178076279	1.60412822517939	-0.652212064061019	0.514264378429744	0.811229990813167
FBGN0004573	2.92249671834581	0.314709777580367	2.05155547383474	0.153400569272502	0.878082395985593	NA
FBGN0001180	6.42656555892138	1.30650727539358	1.76801641233477	0.738967843442278	0.459926523935799	NA
FBGN0038206	348.899785594482	0.043773406971345	0.219066618719184	0.199817787060734	0.841623089794977	0.951379468029249
FBGN0010222	475.834065086134	0.197398460402643	0.182859804065334	1.0795071197392	0.28036172162466	0.646216607462754
FBGN0027583	178.616516680557	0.183496384440343	0.345595296125987	0.530957413186114	0.595448290785266	0.857453869591795
FBGN0266721	2.52425518885231	-2.49770094795698	1.97556321457014	-1.264298165473	0.206123027810304	NA
FBGN0038744	15.1251663343453	1.11968639352945	1.6406357653096	0.682471037877294	0.494941150153327	0.798148341238249
FBGN0011474	1466.80516998887	0.0247171005868553	0.10720399794081	0.230561369553609	0.817655581661708	0.945203081592836
FBGN0038917	77.064499121849	0.163452821488894	0.517414177340905	0.31590325245611	0.752075943149289	0.921654013378664
FBGN0038239	1.12419561321029	-3.18288991163629	3.5396692653626	-0.899205454809698	0.368543235378233	NA
FBGN0083967	125.750885308313	0.342876106501398	0.392475914588708	0.873623307205264	0.382323429130058	0.731084792256596
FBGN0039830	5735.52220463476	-0.254482164792565	0.0924292852319247	-2.7532633640303	0.00590044088664568	0.089970796778964
FBGN0039404	339.009024941594	-0.211996434045492	0.218221114793155	-0.971475350799289	0.33131162191938	0.69283853479186
FBGN0040588	0.295192500444136	-0.60737910521968	6.03751126578851	-0.100600906314061	0.919867277223537	NA
FBGN0039125	1090.76546360793	0.476682372497338	0.138079967556046	3.45221961544752	0.000555994989789635	0.0183122509837114
FBGN0038632	238.694087973448	-0.560914300856642	0.260102593897207	-2.15651175350568	0.0310437270037413	0.234908183376528
FBGN0267648	0	NA	NA	NA	NA	NA
FBGN0086372	1493.70074066668	-0.110767660247813	0.124870808825939	-0.887058082583701	0.375047630324649	0.72542687058801
FBGN0043069	18.898053973129	0.373088916747801	1.84328451315426	0.20240441130239	0.839600580053041	0.951134638688039
FBGN0028684	2649.29747895298	-0.46648097445627	0.106449612599405	-4.38217634677307	1.17499640376413e-05	0.000834044861085674
FBGN0051207	3.11964217392035	-2.72728298283989	2.1306063306589	-1.28005016393454	0.200527494077323	NA
FBGN0066101	644.064427026768	0.233491154654568	0.16342947366658	1.42869673025396	0.153091418016564	0.510966654214994
FBGN0283535	940.64048794024	-0.649773806162498	0.120855809987608	-5.37643830469652	7.59737152847865e-08	8.56941878979359e-06
FBGN0037261	1324.93935517529	-0.174247351356211	0.155332131966144	-1.12177274045392	0.261959079336629	0.629221429188392
FBGN0039576	0.186477288616652	-0.0365173228376611	6.05393734689493	-0.00603199550064569	0.995187193104859	NA
FBGN0039190	0.662749616751286	-0.393506105594853	3.80832981670026	-0.103327738020287	0.917702861681908	NA
FBGN0284226	38.2491235226952	1.25961228955949	0.801154868667455	1.57224569034272	0.115893582886187	0.451403860683475
FBGN0000071	2746.61280362094	0.358780180604785	0.0925771758958499	3.87547121774827	0.000106418558823577	0.00534299032532518
FBGN0037632	8200.64363949239	-0.13256089237643	0.059102374508504	-2.24290298788851	0.0249030710534101	0.209664506189958
FBGN0039630	8.83134832641157	1.49160073016524	1.26379357580532	1.18025661684089	0.237898167111806	0.602724156307265
FBGN0037498	1.40771209813961	-0.0917057118605915	2.43094880236884	-0.0377242465045866	0.96990754383852	NA
FBGN0039126	132.417154659912	-0.387597272505821	0.338552797178159	-1.14486507196647	0.252265054612299	0.618199541570735
FBGN0039092	3.14783661488796	-1.99048359915526	2.71991624248215	-0.731817975886924	0.464279675743654	NA
FBGN0038474	368.281526331408	-0.198991505017812	0.201032808996652	-0.989845916251044	0.322249437928853	0.686849765277201
FBGN0022338	495.954071598216	0.364426165516072	0.205215461278843	1.77582216878336	0.07576223255945	0.367822065385915
FBGN0286977	2.00370225815777	0.617458380209446	3.27605706730317	0.188476075820539	0.850503468153703	NA
FBGN0039707	1.12929801051711	-0.765222956110814	3.33157722699037	-0.229687893743375	0.818334302821707	NA
FBGN0038170	12.2217667888626	-0.927491256128363	1.76751659617649	-0.524742601079233	0.599762138140319	0.859113457745824
FBGN0037860	0.924482540625789	-0.546187357975484	3.43129352721672	-0.159178267217064	0.873528425789076	NA
FBGN0039666	0.539498090190316	0.0281868766793384	4.28848668429693	0.00657268606722034	0.994755793022455	NA
FBGN0260990	596.950524147387	0.327982293609151	0.180532456097257	1.81674974516747	0.0692554409828183	0.350826289250293
FBGN0052855	23.9157256335302	-1.03907768576967	1.71738664134733	-0.605034219291753	0.545156260112252	0.83090947772665
FBGN0001230	256.873459009145	0.554800379702202	1.19606036882565	0.463856502700554	0.642750558461451	0.878379328047971
FBGN0039296	146.937743420188	-0.425411510949495	0.361475942225762	-1.17687364843717	0.239245941319778	0.603825685595085
FBGN0285938	0	NA	NA	NA	NA	NA
FBGN0039022	9.80958228025803	5.03975425037082	1.87458623573685	2.68846220797617	0.00717819605278364	0.102791767475862
FBGN0086134	2132.51525728563	-0.0944191541759026	0.102797739991172	-0.918494455072762	0.358360060582435	0.709823608091357
FBGN0038005	1.01999298975958	-0.355349900385947	2.98375962271699	-0.119094680979149	0.905200344716711	NA
FBGN0039711	223.95741216464	-0.0147010863275618	0.29071623615411	-0.0505685080477194	0.959669357643023	0.991706512403697
FBGN0085330	0.881160529197673	-0.117388108664258	2.9358061134469	-0.039984966352711	0.968105111820752	NA
FBGN0028671	1135.46863506639	0.185563019984959	0.136645799493669	1.35798554125008	0.174468272120078	0.538040022726763
FBGN0051323	0.682290537095648	0.78108161718437	3.99047873217414	0.195736318774668	0.8448165559529	NA
FBGN0039839	2.8425269216857	0.104651051022401	2.17015424766162	0.0482228630223699	0.961538629324729	NA
FBGN0037652	845.579888216916	-0.267659697878289	0.152601079167238	-1.753982995002	0.0794334209890534	0.376697299569526
FBGN0085438	13.5617777928093	-2.30040508216388	1.5604618348512	-1.47418221374394	0.140432537409773	0.492539753220237
FBGN0037763	0.61884414740206	-5.52666374007953	4.40078002785172	-1.25583730727332	0.20917496233794	NA
FBGN0264829	0.226193353516033	-0.840786651090323	5.95073393797653	-0.141291252449479	0.88763985982564	NA
